1.0, 0.0, 0.0, 0.002231, 3.536941, -3.534126, 0.0
1.0, 0.0, 0.0, 0.002231, 3.536941, -3.534126, 0.0
13.0, -0.000026, -0.000185, -0.004161, 3.536941, -3.534126, 0.0
13.0, -0.000026, -0.000185, -0.004161, 3.536941, -3.534126, 0.0
13.0, -0.000026, -0.000185, -0.004161, 3.536941, -3.534126, 0.0
30.0, 0.00016, -0.000324, -0.008003, 3.536941, -3.534126, 0.0
48.0, 0.000641, -0.000399, -0.00984, 3.536941, -3.534126, 0.0
48.0, 0.000641, -0.000399, -0.00984, 3.536941, -3.534126, 0.0
64.0, 0.001427, -0.0005, -0.010648, 3.536941, -3.534126, 0.0
64.0, 0.001427, -0.0005, -0.010648, 3.536941, -3.534126, 0.0
83.0, 0.002424, -0.000664, -0.011522, 3.428306, -3.426314, 0.0
99.0, 0.003478, -0.000923, -0.012275, 3.428306, -3.426314, 0.0
99.0, 0.003478, -0.000923, -0.012275, 3.428306, -3.426314, 0.0
115.0, 0.004544, -0.001263, -0.012763, 3.428306, -3.426314, 0.0
115.0, 0.004544, -0.001263, -0.012763, 3.428306, -3.426314, 0.0
131.0, 0.005318, -0.001749, -0.011911, 3.428306, -3.426314, 0.0
149.0, 0.006004, -0.001943, -0.011012, 3.428306, -3.426314, 0.0
149.0, 0.006004, -0.001943, -0.011012, 3.428306, -3.426314, 0.0
166.0, 0.006509, -0.002057, -0.009995, 3.428306, -3.426314, 0.0
166.0, 0.006509, -0.002057, -0.009995, 3.428306, -3.426314, 0.0
182.0, 0.006752, -0.002078, -0.009309, 3.428306, -3.426314, 0.0
198.0, 0.006745, -0.002047, -0.009025, 3.428306, -3.426314, 0.0
198.0, 0.006745, -0.002047, -0.009025, 3.428306, -3.426314, 0.0
214.0, 0.006592, -0.001993, -0.008909, 3.428306, -3.426314, 0.0
214.0, 0.006592, -0.001993, -0.008909, 3.428306, -3.426314, 0.0
230.0, 0.006314, -0.0019, -0.00872, 3.428306, -3.426314, 0.0
247.0, 0.005773, -0.001695, -0.008212, 3.428306, -3.426314, 0.0
247.0, 0.005773, -0.001695, -0.008212, 3.428306, -3.426314, 0.0
265.0, 0.004848, -0.001343, -0.007361, 3.428306, -3.426314, 0.0
265.0, 0.004848, -0.001343, -0.007361, 3.428306, -3.426314, 0.0
280.0, 0.003463, -0.000838, -0.006238, 3.428306, -3.426314, 0.0
298.0, 0.001592, -0.000181, -0.004937, 3.428306, -3.426314, 0.0
298.0, 0.001592, -0.000181, -0.004937, 3.428306, -3.426314, 0.0
314.0, -0.000776, 0.000624, -0.003544, 3.428306, -3.426314, 0.0
314.0, -0.000776, 0.000624, -0.003544, 3.428306, -3.426314, 0.0
331.0, -0.003647, 0.001574, -0.002131, 3.072033, -3.072743, 0.0
348.0, -0.007022, 0.00267, -0.000756, 3.072033, -3.072743, 0.0
348.0, -0.007022, 0.00267, -0.000756, 3.072033, -3.072743, 0.0
365.0, -0.0109, 0.003909, 0.000542, 3.072033, -3.072743, 0.0
365.0, -0.0109, 0.003909, 0.000542, 3.072033, -3.072743, 0.0
381.0, -0.015276, 0.005292, 0.001734, 3.072033, -3.072743, 0.0
398.0, -0.020151, 0.006817, 0.002806, 3.072033, -3.072743, 0.0
398.0, -0.020151, 0.006817, 0.002806, 3.072033, -3.072743, 0.0
414.0, -0.025521, 0.008484, 0.003753, 3.072033, -3.072743, 0.0
414.0, -0.025521, 0.008484, 0.003753, 3.072033, -3.072743, 0.0
430.0, -0.031391, 0.010294, 0.004574, 3.072033, -3.072743, 0.0
447.0, -0.037747, 0.012243, 0.005276, 3.072033, -3.072743, 0.0
448.0, -0.037747, 0.012243, 0.005276, 3.072033, -3.072743, 0.0
465.0, -0.044591, 0.014331, 0.005868, 3.072033, -3.072743, 0.0
465.0, -0.044591, 0.014331, 0.005868, 3.072033, -3.072743, 0.0
480.0, -0.051923, 0.016558, 0.00636, 3.072033, -3.072743, 0.0
497.0, -0.059741, 0.018923, 0.006766, 3.072033, -3.072743, 0.0
497.0, -0.059741, 0.018923, 0.006766, 3.072033, -3.072743, 0.0
514.0, -0.068043, 0.021423, 0.007098, 3.072033, -3.072743, 0.0
514.0, -0.068043, 0.021423, 0.007098, 3.072033, -3.072743, 0.0
530.0, -0.076828, 0.024059, 0.007367, 3.072033, -3.072743, 0.0
548.0, -0.086097, 0.026829, 0.007584, 3.072033, -3.072743, 0.0
548.0, -0.086097, 0.026829, 0.007584, 3.072033, -3.072743, 0.0
566.0, -0.095847, 0.029733, 0.00776, 3.072033, -3.072743, 0.0
566.0, -0.095847, 0.029733, 0.00776, 3.072033, -3.072743, 0.0
580.0, -0.106084, 0.032771, 0.007906, 2.717107, -2.720507, 0.0
598.0, -0.116804, 0.035941, 0.008025, 2.717107, -2.720507, 0.0
598.0, -0.116804, 0.035941, 0.008025, 2.717107, -2.720507, 0.0
615.0, -0.128006, 0.039242, 0.008126, 2.717107, -2.720507, 0.0
615.0, -0.128006, 0.039242, 0.008126, 2.717107, -2.720507, 0.0
631.0, -0.139689, 0.042673, 0.008212, 2.717107, -2.720507, 0.0
647.0, -0.151853, 0.046234, 0.008289, 2.717107, -2.720507, 0.0
647.0, -0.151853, 0.046234, 0.008289, 2.717107, -2.720507, 0.0
664.0, -0.164499, 0.049924, 0.008359, 2.717107, -2.720507, 0.0
664.0, -0.164499, 0.049924, 0.008359, 2.717107, -2.720507, 0.0
680.0, -0.177626, 0.053742, 0.008426, 2.717107, -2.720507, 0.0
697.0, -0.191236, 0.057689, 0.008491, 2.717107, -2.720507, 0.0
697.0, -0.191236, 0.057689, 0.008491, 2.717107, -2.720507, 0.0
714.0, -0.205328, 0.061762, 0.008555, 2.717107, -2.720507, 0.0
714.0, -0.205328, 0.061762, 0.008555, 2.717107, -2.720507, 0.0
