1.0, 0.0, 0.0, 0.002231, 3.536941, -3.534126, 0.0
1.0, 0.0, 0.0, 0.002231, 3.536941, -3.534126, 0.0
12.0, -0.000065, -0.000223, -0.004081, 3.536941, -3.534126, 0.0
29.0, -0.000076, -0.000195, -0.009557, 3.536941, -3.534126, 0.0
29.0, -0.000076, -0.000195, -0.009557, 3.536941, -3.534126, 0.0
46.0, 0.000045, 0.000207, -0.012327, 3.536941, -3.534126, 0.0
46.0, 0.000045, 0.000207, -0.012327, 3.536941, -3.534126, 0.0
62.0, 0.00035, 0.000944, -0.013506, 3.536941, -3.534126, 0.0
79.0, 0.000877, 0.001931, -0.013532, 3.536941, -3.534126, 0.0
79.0, 0.000877, 0.001931, -0.013532, 3.536941, -3.534126, 0.0
97.0, 0.001649, 0.003076, -0.01276, 3.536941, -3.534126, 0.0
97.0, 0.001649, 0.003076, -0.01276, 3.536941, -3.534126, 0.0
112.0, 0.002606, 0.00424, -0.011441, 3.536941, -3.534126, 0.0
129.0, 0.003397, 0.005167, -0.012344, 3.536941, -3.534126, 0.0
129.0, 0.003397, 0.005167, -0.012344, 3.536941, -3.534126, 0.0
146.0, 0.004259, 0.006222, -0.013013, 3.536941, -3.534126, 0.0
146.0, 0.004259, 0.006222, -0.013013, 3.536941, -3.534126, 0.0
162.0, 0.005064, 0.007482, -0.01261, 3.53718, -3.234124, 0.0
179.0, 0.005677, 0.008833, -0.011232, 3.53718, -3.234124, 0.0
179.0, 0.005677, 0.008833, -0.011232, 3.53718, -3.234124, 0.0
197.0, 0.006066, 0.010327, -0.009495, 3.53718, -3.234124, 0.0
197.0, 0.006066, 0.010327, -0.009495, 3.53718, -3.234124, 0.0
212.0, 0.00625, 0.011403, -0.008455, 3.53718, -3.234124, 0.0
229.0, 0.006092, 0.0131, -0.006832, 3.53718, -3.234124, 0.0
229.0, 0.006092, 0.0131, -0.006832, 3.53718, -3.234124, 0.0
247.0, 0.005552, 0.014995, -0.004899, 3.53718, -3.234124, 0.0
247.0, 0.005552, 0.014995, -0.004899, 3.53718, -3.234124, 0.0
262.0, 0.004689, 0.016968, -0.003237, 3.53718, -3.234124, 0.0
278.0, 0.003443, 0.019021, -0.001633, 3.53718, -3.234124, 0.0
278.0, 0.003443, 0.019021, -0.001633, 3.53718, -3.234124, 0.0
295.0, 0.001797, 0.021087, -0.000281, 3.53718, -3.234124, 0.0
295.0, 0.001797, 0.021087, -0.000281, 3.53718, -3.234124, 0.0
312.0, -0.00028, 0.023169, 0.000903, 3.53718, -3.234124, 0.0
329.0, -0.002814, 0.025258, 0.001957, 3.53718, -3.234124, 0.0
329.0, -0.002814, 0.025258, 0.001957, 3.53718, -3.234124, 0.0
345.0, -0.005824, 0.027345, 0.002899, 3.53718, -3.234124, 0.0
345.0, -0.005824, 0.027345, 0.002899, 3.53718, -3.234124, 0.0
362.0, -0.009324, 0.02942, 0.003739, 3.53718, -3.234124, 0.0
379.0, -0.013323, 0.031476, 0.004482, 3.53718, -3.234124, 0.0
379.0, -0.013323, 0.031476, 0.004482, 3.53718, -3.234124, 0.0
396.0, -0.017824, 0.033505, 0.005129, 3.53718, -3.234124, 0.0
396.0, -0.017824, 0.033505, 0.005129, 3.53718, -3.234124, 0.0
411.0, -0.022831, 0.035503, 0.005685, 3.537578, -2.734119, 0.0
429.0, -0.028346, 0.037464, 0.006152, 3.537578, -2.734119, 0.0
429.0, -0.028346, 0.037464, 0.006152, 3.537578, -2.734119, 0.0
446.0, -0.034368, 0.039385, 0.006538, 3.537578, -2.734119, 0.0
446.0, -0.034368, 0.039385, 0.006538, 3.537578, -2.734119, 0.0
462.0, -0.040897, 0.041263, 0.006848, 3.537578, -2.734119, 0.0
479.0, -0.047933, 0.043097, 0.00709, 3.537578, -2.734119, 0.0
479.0, -0.047933, 0.043097, 0.00709, 3.537578, -2.734119, 0.0
497.0, -0.055475, 0.044884, 0.007272, 3.537578, -2.734119, 0.0
498.0, -0.055475, 0.044884, 0.007272, 3.537578, -2.734119, 0.0
511.0, -0.063518, 0.046623, 0.007401, 3.537578, -2.734119, 0.0
528.0, -0.072063, 0.048313, 0.007485, 3.537578, -2.734119, 0.0
528.0, -0.072063, 0.048313, 0.007485, 3.537578, -2.734119, 0.0
544.0, -0.081111, 0.049954, 0.007532, 3.537578, -2.734119, 0.0
544.0, -0.081111, 0.049954, 0.007532, 3.537578, -2.734119, 0.0
561.0, -0.09066, 0.051543, 0.00755, 3.537578, -2.734119, 0.0
578.0, -0.100711, 0.053082, 0.007544, 3.537578, -2.734119, 0.0
578.0, -0.100711, 0.053082, 0.007544, 3.537578, -2.734119, 0.0
596.0, -0.111263, 0.05457, 0.00752, 3.537578, -2.734119, 0.0
596.0, -0.111263, 0.05457, 0.00752, 3.537578, -2.734119, 0.0
612.0, -0.122319, 0.056006, 0.007483, 3.537578, -2.734119, 0.0
629.0, -0.133875, 0.057389, 0.007435, 3.537578, -2.734119, 0.0
629.0, -0.133875, 0.057389, 0.007435, 3.537578, -2.734119, 0.0
645.0, -0.145931, 0.058717, 0.007379, 3.537578, -2.734119, 0.0
645.0, -0.145931, 0.058717, 0.007379, 3.537578, -2.734119, 0.0
662.0, -0.158485, 0.059989, 0.007317, 3.537977, -2.234116, 0.0
679.0, -0.171536, 0.061205, 0.007252, 3.537977, -2.234116, 0.0
679.0, -0.171536, 0.061205, 0.007252, 3.537977, -2.234116, 0.0
697.0, -0.185084, 0.062363, 0.007184, 3.537977, -2.234116, 0.0
697.0, -0.185084, 0.062363, 0.007184, 3.537977, -2.234116, 0.0
712.0, -0.199124, 0.063462, 0.007114, 3.537977, -2.234116, 0.0
729.0, -0.213658, 0.0645, 0.007045, 3.537977, -2.234116, 0.0
729.0, -0.213658, 0.0645, 0.007045, 3.537977, -2.234116, 0.0
