2.0, 0.0, 0.0, 0.002231, 5.542586, -2.297769, 0.0
2.0, 0.0, 0.0, 0.002231, 5.542586, -2.297769, 0.0
16.0, -0.000118, -0.000261, -0.004063, 5.542586, -2.297769, 0.0
33.0, -0.000384, -0.000407, -0.009454, 5.542586, -2.297769, 0.0
33.0, -0.000384, -0.000407, -0.009454, 5.542586, -2.297769, 0.0
50.0, -0.00081, -0.000381, -0.012066, 5.542586, -2.297769, 0.0
50.0, -0.00081, -0.000381, -0.012066, 5.542586, -2.297769, 0.0
66.0, -0.001425, -0.00028, -0.013021, 5.542586, -2.297769, 0.0
84.0, -0.002268, -0.000236, -0.01277, 5.542586, -2.297769, 0.0
84.0, -0.002268, -0.000236, -0.01277, 5.542586, -2.297769, 0.0
100.0, -0.00338, -0.000371, -0.011681, 5.542586, -2.297769, 0.0
100.0, -0.00338, -0.000371, -0.011681, 5.542586, -2.297769, 0.0
116.0, -0.004798, -0.000795, -0.010052, 5.542586, -2.297769, 0.0
132.0, -0.006356, -0.001477, -0.007386, 5.542586, -2.297769, 0.0
132.0, -0.006356, -0.001477, -0.007386, 5.542586, -2.297769, 0.0
148.0, -0.008287, -0.002259, -0.004516, 5.542586, -2.297769, 0.0
148.0, -0.008287, -0.002259, -0.004516, 5.542586, -2.297769, 0.0
166.0, -0.010688, -0.003207, -0.001491, 5.542586, -2.297769, 0.0
184.0, -0.013623, -0.00422, 0.001605, 5.542586, -2.297769, 0.0
184.0, -0.013623, -0.00422, 0.001605, 5.542586, -2.297769, 0.0
199.0, -0.017057, -0.005263, 0.004609, 5.542878, -1.931099, 0.0
199.0, -0.017057, -0.005263, 0.004609, 5.542878, -1.931099, 0.0
216.0, -0.020415, -0.006128, 0.004109, 5.542878, -1.931099, 0.0
233.0, -0.024688, -0.006863, 0.00404, 5.542878, -1.931099, 0.0
233.0, -0.024688, -0.006863, 0.00404, 5.542878, -1.931099, 0.0
249.0, -0.029529, -0.007577, 0.004159, 5.542878, -1.931099, 0.0
249.0, -0.029529, -0.007577, 0.004159, 5.542878, -1.931099, 0.0
266.0, -0.034894, -0.008347, 0.004217, 5.542878, -1.931099, 0.0
284.0, -0.040767, -0.009187, 0.004355, 5.542878, -1.931099, 0.0
284.0, -0.040767, -0.009187, 0.004355, 5.542878, -1.931099, 0.0
300.0, -0.047124, -0.010116, 0.004455, 5.542878, -1.931099, 0.0
300.0, -0.047124, -0.010116, 0.004455, 5.542878, -1.931099, 0.0
316.0, -0.053972, -0.011139, 0.004529, 5.542878, -1.931099, 0.0
332.0, -0.061313, -0.012257, 0.004579, 5.542878, -1.931099, 0.0
